law_index,condition,seed,n_meas,mean_P,mean_M,min_M,probe_count,eligible_seed,n_tracks,max_track_obs,long_tracks,mean_abs_circulation,total_mass_drift,exchange_rate
42,ON,8002,82,0.9304774001905854,0.8268469331100764,0.21337259678616918,3,True,6,25,1,0.0008408902318978959,1.8667403110027856e-16,0.21729678638941397
42,ON,8003,28,0.8132145089143075,0.47276941501016584,0.05196216342190023,4,True,2,12,1,3.5988370083190725e-05,2.39296641993143e-16,0.21729678638941397
43,OFF,8001,83,0.992137537795009,0.9879552553208129,0.9612271289020248,0,False,1,31,1,0.0012464038259617633,0.0,0.0
43,OFF,8002,83,0.9952373134944306,0.9918667277899779,0.9706916723297916,0,False,1,31,1,0.00039723222085490286,1.8243765118511852e-16,0.0
43,OFF,8003,83,0.9937150417950792,0.9874618290906786,0.9563255579804255,0,False,1,31,1,0.0002190238119444438,1.169330223502364e-16,0.0
43,ON,8001,2002,0.9849085247579924,0.8957702017376292,0.048768704652716224,35,True,28,30,26,7.122093321939702e-05,4.1387033886532e-16,0.2499054820415879
43,ON,8002,2034,0.9835138825117666,0.9016691446017607,0.15901802628255485,14,True,30,30,27,6.709394482808349e-05,1.8243765118511852e-16,0.2499054820415879
43,ON,8003,1927,0.9808202489737509,0.8964951431437312,0.13382806218285173,29,True,33,30,26,9.24716717439711e-05,2.338660447004728e-16,0.2499054820415879
44,OFF,8001,83,0.989781228172182,0.9887604353041602,0.950338788264527,0,False,1,31,1,0.00025611279644040794,2.023431935898451e-16,0.0
44,OFF,8002,83,0.9879178614160941,0.992472421783356,0.9656426737194109,0,False,1,31,1,0.00025129863028140953,1.7838928526762482e-16,0.0
44,OFF,8003,83,0.9877440080019527,0.9882672205195853,0.9445374286741948,0,False,1,31,1,0.00010029586262667764,1.1433823087360268e-16,0.0
44,ON,8001,1414,0.9475563158935559,0.8599516013021914,0.27552124485572155,18,False,77,28,41,0.00024125907017038425,2.023431935898451e-16,0.2825141776937618
44,ON,8002,1859,0.9416852396810653,0.8499993520200155,0.23561709222925112,21,False,98,27,44,0.00028436439807079107,1.7838928526762482e-16,0.2825141776937618
44,ON,8003,1179,0.9476407739146558,0.8674752468716661,0.19380281928308332,3,False,76,27,30,0.00029236200036042063,2.2867646174720537e-16,0.2825141776937618
45,OFF,8001,83,0.9928691362316563,0.9926988683182623,0.9789382350138991,0,False,1,31,1,0.0010038498354317253,0.0,0.0
45,OFF,8002,83,0.9928286805415462,0.994482388216957,0.9867241293184387,0,False,1,31,1,0.0005449041654670739,1.745166887387058e-16,0.0
45,OFF,8003,83,0.9919199401699188,0.9916147345358737,0.977553351697637,0,False,1,31,1,0.0003762799356622019,1.118560984106603e-16,0.0
45,ON,8001,146,0.9271267458700263,0.8451437980970439,0.1739586378492879,5,True,17,27,2,0.0007963887104099346,1.9795058924720836e-16,0.3151228733459357
45,ON,8002,141,0.9241655902466268,0.8395551093216829,0.39590617182760385,2,False,22,17,3,0.0008640315912747661,3.490333774774116e-16,0.3151228733459357
45,ON,8003,26,0.7906526854399643,0.47359194800144067,0.06567726154735551,4,True,3,11,1,9.931041594387377e-05,2.237121968213206e-16,0.3151228733459357
46,OFF,8001,83,0.9972173991215226,0.9974221092166077,0.9942120311942205,0,False,1,31,1,0.00022557828784472946,0.0,0.0
46,OFF,8002,83,0.9984854521287067,0.9980200146720295,0.995023681570434,0,False,1,31,1,0.00010757161343477337,1.7080865765515543e-16,0.0
46,OFF,8003,83,0.9973365101900012,0.9970699822345463,0.9919136279627011,0,False,1,31,1,7.76479861165627e-05,0.0,0.0
46,ON,8001,68,0.9410019148124678,0.8765596328961096,0.5804346119983594,0,False,9,24,1,0.0011752904448236697,1.9374464800891953e-16,0.3477315689981096
46,ON,8002,251,0.9420503541847083,0.859015362703021,0.27799192267937345,4,False,43,17,6,0.0006848781870064961,3.4161731531031087e-16,0.3477315689981096
46,ON,8003,81,0.8895171170244796,0.6227572315210559,0.12028712038220978,10,True,5,30,1,0.00020411591823247464,2.1895888763594644e-16,0.3477315689981096
47,OFF,8001,83,0.9970422095877899,0.9974142093773323,0.9936078185620967,0,False,1,31,1,0.0005432417717519908,3.7942743818122636e-16,0.0
47,OFF,8002,83,0.9984847016641499,0.997814900820475,0.9942521224957114,0,False,1,31,1,0.0003086149163017471,0.0,0.0
47,OFF,8003,83,0.9976324916604101,0.9964948810120448,0.9906427768998771,0,False,1,31,1,0.0002059551146602456,2.1440336715493006e-16,0.0
47,ON,8001,69,0.8990780963375427,0.7989758836542713,0.29257509653839653,0,False,5,25,1,0.0003344367923356386,1.8971371909061318e-16,0.38034026465028353
47,ON,8002,83,0.8824349328492838,0.7759855151102983,0.1763125355363429,5,True,1,31,1,0.0006827522749620054,5.017647614473929e-16,0.38034026465028353
47,ON,8003,14,0.7466273478851241,0.4111333058121893,0.045754180503876155,3,True,1,8,1,5.320851987001602e-05,4.288067343098601e-16,0.38034026465028353
48,OFF,8001,83,0.996386815910904,0.9948568370127702,0.9844313128279045,0,False,1,31,1,0.0002181910215925335,1.8584710154175782e-16,0.0
48,OFF,8002,83,0.9969117803355024,0.9963104468517113,0.990548601143456,0,False,1,31,1,0.00011317609269777146,0.0,0.0
48,OFF,8003,133,0.9849916093708548,0.9811159345640295,0.8554432428971607,0,False,2,31,2,5.126416448229863e-05,2.1003354178885332e-16,0.0
48,ON,8001,3343,0.9732796556912092,0.8727412758141067,0.16759554895874282,88,True,58,27,53,6.069640548491525e-05,1.8584710154175782e-16,0.4129489603024575
48,ON,8002,3256,0.9709920811778818,0.8720025682812887,0.07034051823634052,84,True,60,28,54,6.506513040091888e-05,3.276920861523627e-16,0.4129489603024575
48,ON,8003,3228,0.9741708734013338,0.8719435584290584,0.27855312690060763,83,True,57,27,51,6.62883259854513e-05,2.1003354178885332e-16,0.4129489603024575
49,OFF,8001,83,0.995932302968974,0.9942162974856864,0.9809630924517866,0,False,1,31,1,0.00025199997736196034,0.0,0.0
49,OFF,8002,85,0.9949092585297625,0.9942351852038652,0.9243285527234263,0,False,2,31,1,0.00013749474371706145,0.0,0.0
49,OFF,8003,133,0.9840163151017056,0.9799395930699335,0.8550624403341969,0,False,2,31,2,6.512863225284246e-05,0.0,0.0
49,ON,8001,2857,0.96946340299916,0.8840119616445039,0.15655079374515937,3,False,56,30,46,0.0005749892862199947,1.821349493846737e-16,0.4455576559546314
49,ON,8002,2965,0.968181497941302,0.8854291582159667,0.12595344409165635,2,False,60,30,47,0.0006318493098659921,3.211466901016389e-16,0.4455576559546314
49,ON,8003,2176,0.9653443248042411,0.8865425089274492,0.12895992755903102,7,False,60,29,39,0.0005943661478291962,2.0583828418868937e-16,0.4455576559546314
50,OFF,8001,123,0.995060710819958,0.9863918963645008,0.9547219888447239,0,False,5,16,4,7.309766903635608e-05,1.7856818789956642e-16,0.0
50,OFF,8002,83,0.9923518711283151,0.9920085190142155,0.9803420372869598,0,False,1,31,1,0.00020783901156093296,0.0,0.0
50,OFF,8003,148,0.9833602301540081,0.9754172677159263,0.8448093696931096,0,False,2,31,2,8.588159954911368e-05,0.0,0.0
50,ON,8001,3959,0.9799568090692569,0.9103602964626896,0.15285840894922706,7,False,66,29,60,9.157901545424166e-05,1.7856818789956642e-16,0.47816635160680526
50,ON,8002,3936,0.9800944341698685,0.9110655384516242,0.14645120982554768,0,False,65,29,58,0.00010176895341845523,3.148576519505645e-16,0.47816635160680526
50,ON,8003,3095,0.9766559307207037,0.9118604166220007,0.12178471575785715,4,False,62,29,54,0.00011311912714749284,2.0180733863603652e-16,0.47816635160680526
51,OFF,8001,83,0.9949064279814669,0.9928389026890411,0.9768651631966787,0,False,1,31,1,0.0005424428264862389,0.0,0.0
51,OFF,8002,83,0.9908755710627905,0.9952954726669307,0.9861293087942614,0,False,1,31,1,0.00033381567229238274,0.0,0.0
51,OFF,8003,127,0.9805015162787563,0.9795842856591958,0.8550619818497825,0,False,2,31,2,0.00020398984725772536,1.9793123733633576e-16,0.0
51,ON,8001,495,0.9677883052949837,0.9199946196942631,0.2939171117972624,3,False,23,29,13,0.00048035457294990947,3.502768791140193e-16,0.5107750472589793
51,ON,8002,900,0.9688000514185429,0.8993314960938326,0.031980176419052174,0,False,23,31,15,0.00040044477927263683,1.5440510007365044e-16,0.5107750472589793
51,ON,8003,398,0.9732096016988302,0.9194774167067137,0.3252371105738128,0,False,17,29,9,0.000246919710423674,3.958624746726715e-16,0.5107750472589793
52,OFF,8001,181,0.9948713334111469,0.9802305762399308,0.9264093382900124,0,False,7,22,4,0.00011172017033573817,0.0,0.0
52,OFF,8002,83,0.9888466329179398,0.987563929368419,0.963668534073434,0,False,2,31,1,0.00035424717643602304,0.0,0.0
52,OFF,8003,154,0.9833023870464562,0.9731425836592316,0.8206687556031356,0,False,2,31,2,0.00016877358546431079,0.0,0.0
52,ON,8001,0,,,1.0,0,False,3,1,0,0.0002550301967548436,3.436759166504725e-16,0.5433837429111532
52,ON,8002,1,0.7130974451277426,0.12172160591677801,0.12172160591677801,0,False,2,2,0,0.00048066504974501255,3.029906766186892e-16,0.5433837429111532
52,ON,8003,0,,,1.0,0,False,2,1,0,0.0001326097832459787,3.8840245235361193e-16,0.5433837429111532
53,OFF,8001,83,0.987857755606939,0.9901383007841047,0.9394854236950445,0,False,1,31,1,0.00027597304816014086,3.373191425358158e-16,0.0
53,OFF,8002,83,0.9738805299242711,0.9930820142142706,0.9569053515637154,0,False,1,31,1,2.1910768866890265e-05,0.0,0.0
53,OFF,8003,83,0.9747156059058546,0.9902278763182509,0.9326185803192789,0,False,1,31,1,0.0002734635183127656,0.0,0.0
53,ON,8001,2379,0.9736988402882348,0.8879065871060382,0.3173424189359668,5,True,32,30,30,0.0008482285177901309,1.686595712679079e-16,0.575992438563327
53,ON,8002,2456,0.9745297514618465,0.8908746917715512,0.32275074615734617,1,True,32,30,31,0.0008479785842518454,1.4869321689670158e-16,0.575992438563327
53,ON,8003,2446,0.972706009789069,0.8867204257355049,0.29356739761931966,3,True,34,30,32,0.0008265284712629051,0.0,0.575992438563327
54,OFF,8001,83,0.9880593061553287,0.9894660418061467,0.9388708125074683,0,False,1,31,1,0.00033179974329278927,1.6559662650557332e-16,0.0
54,OFF,8002,83,0.9752896514018558,0.9927301060810849,0.9560228680591207,0,False,1,31,1,5.188264376398243e-05,1.459928714228892e-16,0.0
54,OFF,8003,83,0.9758345560834628,0.9889434788748995,0.9343381745168687,0,False,1,31,1,0.0003059640110824945,0.0,0.0
54,ON,8001,2513,0.9889085364065161,0.9123673104110396,0.3285687979948562,0,False,38,29,34,6.391681524449876e-05,1.6559662650557332e-16,0.608601134215501
54,ON,8002,2688,0.9853359416622647,0.9047450012159123,0.35193264789469053,0,False,43,29,37,0.00012559440384508864,1.459928714228892e-16,0.608601134215501
54,ON,8003,2310,0.9817681754935734,0.9106666649926237,0.16568731080364787,0,False,47,30,34,6.911029135371858e-05,1.8714763741115752e-16,0.608601134215501
55,OFF,8001,83,0.9887219406195975,0.9895518199140408,0.9447561517849355,0,False,1,31,1,0.0005488424341809815,0.0,0.0
55,OFF,8002,83,0.9769361692128004,0.9925657747309664,0.9580216572834017,0,False,1,31,1,0.00014117814722561155,1.4338885587967313e-16,0.0
55,OFF,8003,83,0.978622988146,0.9890461873163082,0.9391007979305318,0,False,1,31,1,0.0004850445955435936,0.0,0.0
55,ON,8001,53,0.9658208009348216,0.8333176162177416,0.35504472086939437,4,True,25,8,2,0.0011483359661163654,1.6264294674626789e-16,0.6412098298676749
55,ON,8002,36,0.9711410062737819,0.949212141983903,0.45591700940535995,0,False,16,8,1,0.0008877578493306312,1.4338885587967313e-16,0.6412098298676749
55,ON,8003,71,0.9716754134245487,0.9706714004623799,0.9182625026413999,0,False,8,27,1,0.0007267052092639068,1.8380956102465237e-16,0.6412098298676749
56,OFF,8001,83,0.9892067695692162,0.9898586309778981,0.9682763531488909,0,False,1,31,1,0.00017614114103191444,3.1958557540419856e-16,0.0
56,OFF,8002,83,0.9866349541554629,0.993045806746134,0.9767359150966088,0,False,1,31,1,3.657492804226101e-05,1.4087610600275403e-16,0.0
56,OFF,8003,83,0.985309994457827,0.9891796250159681,0.9629561789971244,0,False,1,31,1,7.157670018105735e-05,0.0,0.0
56,ON,8001,159,0.9696793507049318,0.9182870362269059,0.4048677755162996,10,False,14,24,3,0.000365461830293745,1.5979278770209928e-16,0.6738185255198489
56,ON,8002,596,0.9507665690027706,0.8832929277207993,0.2494550288635449,10,False,31,25,16,0.0003180450867999803,2.8175221200550805e-16,0.6738185255198489
56,ON,8003,192,0.9378484784345379,0.8504560940060907,0.1984517718145705,3,True,18,15,6,0.00032009007791990293,1.805884777053962e-16,0.6738185255198489
57,OFF,8001,83,0.9904973190531002,0.9907513056039206,0.9721418987111039,0,False,1,31,1,0.0008302697792985236,1.570408008027853e-16,0.0
57,OFF,8002,83,0.9880416240190003,0.9931353756663754,0.9780905576767793,0,False,1,31,1,0.00023545879402907046,1.3844990639937326e-16,0.0
57,OFF,8003,83,0.9875308482917641,0.9898150362453351,0.9670248569943871,0,False,1,31,1,0.0003299758473424699,1.7747834281158108e-16,0.0
57,ON,8001,63,0.9853877183128209,0.9687980837340272,0.6054214257528971,0,False,8,22,1,0.0007104752948571021,4.711224024083559e-16,0.7064272211720227
57,ON,8002,56,0.9620896117119592,0.9276861743581175,0.3504412921990106,1,False,16,13,1,0.0006787435027770793,1.3844990639937326e-16,0.7064272211720227
57,ON,8003,97,0.8796922439467979,0.7403555935613672,0.244912932365626,4,False,8,31,1,0.0005095392145107056,3.5495668562316216e-16,0.7064272211720227
58,OFF,8001,83,0.9905141227213082,0.9882312126633938,0.9618103787381048,0,False,1,31,1,0.0002796281610265226,0.0,0.0
58,OFF,8002,83,0.9904043863634924,0.9921989472415305,0.9742797211584557,0,False,1,31,1,8.958168412557335e-05,0.0,0.0
58,OFF,8003,115,0.9679994673041108,0.9620000406482752,0.8377935280320711,0,False,2,31,2,0.00014956318095520784,1.7447352105999229e-16,0.0
58,ON,8001,4490,0.9818179680303271,0.9187883446128242,0.13798366230378512,45,True,64,30,60,0.00016958127910916677,1.5438199969689439e-16,0.7390359168241967
58,ON,8002,4503,0.9818771529096765,0.9260070679862139,0.1039998858289965,18,False,69,30,62,0.0001911907527146729,2.7221172203044447e-16,0.7390359168241967
58,ON,8003,4206,0.9785360398512315,0.9262613193160297,0.22266284837767633,10,False,67,30,61,0.00020051830244646634,0.0,0.7390359168241967
59,OFF,8001,83,0.996205104989275,0.9972733159367313,0.9917296678906118,0,False,1,31,1,0.0004309657598530016,3.036234601987257e-16,0.0
59,OFF,8002,83,0.9972305842450159,0.9974895635159021,0.9922753922015063,0,False,1,31,1,0.00013682315434003123,0.0,0.0
59,OFF,8003,83,0.9958494491961672,0.9963385653381914,0.9880462442551505,0,False,1,31,1,0.00018076221589449472,0.0,0.0
59,ON,8001,503,0.9613727627181902,0.8705995267897284,0.40532030246903017,12,False,30,30,8,0.001501702870276746,1.5181173009936285e-16,0.7716446124763706
59,ON,8002,528,0.9307717462540451,0.8215927153590856,0.16775401534720882,17,True,54,30,12,0.0017447408978868181,2.6767973310297736e-16,0.7716446124763706
59,ON,8003,373,0.9488372505739706,0.8689351655697315,0.3455612309348746,17,True,50,26,7,0.0017226020412221277,1.7156875244943387e-16,0.7716446124763706
60,OFF,8001,83,0.9952649394284661,0.9924903106799734,0.9771151687979421,0,False,1,31,1,0.00017539035261636174,1.4932564260169758e-16,0.0
60,OFF,8002,83,0.9968010576659041,0.9947512108279186,0.9858891249912242,0,False,1,31,1,4.1669916518063216e-05,0.0,0.0
60,OFF,8003,139,0.9845635605572001,0.9792648932281943,0.8530282892123318,0,False,2,31,2,6.28117132683069e-05,1.6875912153240675e-16,0.0
60,ON,8001,318,0.9626592916015413,0.8886873696745268,0.3378589811507964,4,True,26,17,10,0.00016861483778818424,4.479769278050927e-16,0.0556710775047259
60,ON,8002,411,0.9541771373667783,0.8594863367922542,0.285143867988741,5,True,36,19,13,0.00026098482621527943,3.94944265481572e-16,0.0556710775047259
60,ON,8003,282,0.9383251351076282,0.8297564925066035,0.29267160824832306,5,True,12,29,7,0.0001040680818050384,5.062773645972202e-16,0.0556710775047259
61,OFF,8001,83,0.99673613848335,0.9949230049039721,0.9808530599667937,0,False,1,31,1,0.00043739925376809035,2.9322971104254525e-16,0.0
61,OFF,8002,83,0.9967761343714692,0.9957864435294037,0.9853611044720111,0,False,1,31,1,0.0001324411782136247,1.2925821136870945e-16,0.0
61,OFF,8003,121,0.9837360628024702,0.9803585707977597,0.860792057232178,0,False,2,31,2,0.00012047609717054642,1.6569554826807358e-16,0.0
61,ON,8001,73,0.9413071302534393,0.875904504897559,0.31599174690290815,3,True,2,20,2,0.00027589530218675426,1.4661485552127262e-16,0.08827977315689982
61,ON,8002,67,0.9638671165249519,0.8614952449948742,0.2843787036006597,4,True,4,16,2,0.0007767533374249707,2.585164227374189e-16,0.08827977315689982
61,ON,8003,44,0.842227510667404,0.5539330841026141,0.0377698899473143,6,True,1,18,1,6.58292605420423e-05,3.3139109653614716e-16,0.08827977315689982
62,OFF,8001,83,0.9937230763833378,0.9898897582458912,0.9696004761183331,0,False,1,31,1,0.0001667980339982913,2.8409391100001366e-16,0.0
62,OFF,8002,83,0.9939483972066884,0.9926845426657485,0.9796360451108799,0,False,1,31,1,9.080076240127232e-05,0.0,0.0
62,OFF,8003,145,0.9837296851853292,0.9764495422158812,0.8489290246223983,0,False,2,31,2,8.60700050532693e-05,0.0,0.0
62,ON,8001,73,0.9476273415442206,0.8973795447107655,0.3086037249310745,2,True,2,18,2,0.00035400165695883765,2.8409391100001366e-16,0.12088846880907372
62,ON,8002,44,0.8410866971489717,0.5780663168857191,0.09516768906011396,6,True,1,18,1,0.0002397028709834119,1.2523107111501098e-16,0.12088846880907372
62,ON,8003,38,0.8381056448405144,0.4808837934108604,0.04808549795466631,8,True,2,14,1,3.8980635033256275e-05,1.605331744024351e-16,0.12088846880907372
63,OFF,8001,83,0.9928707031325726,0.9918222145305946,0.9788014669163225,0,False,1,31,1,0.0006873927347469124,2.755101768469918e-16,0.0
63,OFF,8002,83,0.9924392510723237,0.993973407316857,0.9839788328373071,0,False,1,31,1,0.0004342405690824087,1.2144728631523969e-16,0.0
63,OFF,8003,83,0.9919705623647388,0.991145670954008,0.9773859621634898,0,False,1,31,1,0.00028036479321004334,1.5568275685226406e-16,0.0
63,ON,8001,699,0.9736270833835761,0.9060110153816832,0.12716142690800958,8,True,25,30,12,7.194981942148103e-05,2.755101768469918e-16,0.15349716446124761
63,ON,8002,970,0.9754642426111476,0.9066423584151042,0.10243976978311874,9,True,23,29,16,7.145330127485268e-05,2.4289457263047937e-16,0.15349716446124761
63,ON,8003,449,0.9714552296008331,0.8969452591273986,0.05744016597265006,3,True,18,31,8,0.00015814532022243274,1.5568275685226406e-16,0.15349716446124761
